month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Apr,Personal Vehicle Passengers,,-4.085422,-17.424976,72.684642,-43.720299,2.171291,-28.335301,-25.53542,-0.442478,-17.111111,8.579088,12.345679,11.648352,-16.732283,18.676123,-12.151394,24.716553,-10,-1.212121,-20.0409,-10.997442,11.494253,5.154639,-4.166667,-98.209719,71.428571,933.333333,6.451613,26.515152,4.790419
Apr,Personal Vehicles,,-16.165414,-13.67713,117.922078,-51.728248,2.469136,-27.710843,-18.333333,-4.081633,-11.06383,18.181818,-1.619433,14.814815,-15.412186,29.661017,-17.647059,125.793651,-42.355009,7.012195,-2.849003,-24.340176,15.891473,-16.38796,-7.6,-96.969697,85.714286,530.769231,6.097561,29.885057,1.769912
Apr,Rail Containers Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr,Rail Containers Loaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr,Total People,,-7.847946,-14.504325,80.856031,-46.901893,2.269044,-28.129952,-23.153252,-1.721664,-15.036496,14.261168,9.774436,7.808219,-16.264295,22.610015,-14.232673,61.471861,-26.452189,2.065614,-12.857143,-17.213115,13.366337,-4.221252,-5.471125,-97.749196,78.571429,724,6.31068,27.853881,3.928571
Apr,Total Vehicles,,35.897436,22.641509,43.076923,20.430108,259.821429,-63.771712,-46.575342,241.025641,-15.789474,-77.232143,150.980392,-53.125,20,-13.888889,6.451613,172.727273,-63.888889,-41.538462,26.315789,-60.416667,415.789474,-43.877551,-9.090909,-50,468,-83.802817,-17.391304,63.157895,-54.83871
Apr,Train Passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr,Trains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr,Truck Containers Empty,,,,-100,,,,,,,-100,,75,-100,,0,-100,,,,,,-50,500,-100,,-71.428571,100,0,-75
Apr,Truck Containers Loaded,,,,-100,,,-63.316583,-100,,-29.323308,-73.404255,132,-60.344828,52.173913,-48.571429,155.555556,76.086957,-100,,,,,-41.666667,-28.571429,-44,507.142857,-85.882353,-50,100,-50
Apr,Trucks,,36.842105,13.461538,57.627119,20.430108,82.142857,-64.215686,6.849315,70.512821,-9.774436,-79.166667,152,-52.380952,23.333333,13.513514,-57.142857,450,-34.343434,-41.538462,26.315789,-60.416667,89.473684,-47.222222,0,-42.105263,354.545455,-84,12.5,55.555556,-57.142857
May,Bus Passengers,,,,,,,,,,,,,,,,,,,,-100,,,,,,,,,,
May,Buses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
May,Pedestrians,,20,-100,,,,,,,,,,,,,,-100,,,,,,,,-100,,,,,
