year,month,crossingType,numberOfCrossings
2001,May,Rail Containers Empty,0
2001,May,Personal Vehicles,340
2001,May,Personal Vehicle Passengers,774
2001,May,Truck Containers Empty,6
2001,Jun,Personal Vehicles,545
2001,Jun,Trains,0
2001,Jun,Trucks,202
2001,Jun,Rail Containers Empty,0
2001,Jun,Truck Containers Loaded,191
2001,Jun,Train Passengers,0
2001,Jun,Truck Containers Empty,14
2001,Jun,Bus Passengers,64
2001,Jun,Personal Vehicle Passengers,1411
2001,Jun,Buses,2
2001,Jun,Pedestrians,0
2001,Jun,Rail Containers Loaded,0
2001,Jul,Bus Passengers,0
2001,Jul,Rail Containers Empty,0
2001,Jul,Rail Containers Loaded,0
2001,Jul,Personal Vehicle Passengers,1693
2001,Jul,Personal Vehicles,654
2001,Jul,Train Passengers,0
2001,Jul,Truck Containers Empty,23
2001,Jul,Trains,0
2001,Jul,Pedestrians,0
2001,Jul,Trucks,187
2001,Jul,Buses,0
2001,Jul,Truck Containers Loaded,154
2001,Aug,Train Passengers,0
2001,Aug,Trains,0
2001,Aug,Trucks,168
2001,Aug,Pedestrians,0
2001,Aug,Rail Containers Empty,0
2001,Aug,Personal Vehicles,563
2001,Aug,Truck Containers Loaded,161
2001,Aug,Buses,0
