year,month,crossingType,numberOfCrossings
2000,Oct,Rail Containers Loaded,0
2000,Oct,Personal Vehicle Passengers,1282
2000,Oct,Rail Containers Empty,0
2000,Oct,Pedestrians,0
2000,Oct,Trucks,104
2000,Oct,Trains,0
2000,Oct,Personal Vehicles,683
2000,Oct,Truck Containers Loaded,84
2000,Oct,Train Passengers,0
2000,Nov,Train Passengers,0
2000,Nov,Truck Containers Empty,10
2000,Nov,Buses,0
2000,Nov,Trains,0
2000,Nov,Rail Containers Empty,0
2000,Nov,Bus Passengers,0
2000,Nov,Trucks,31
2000,Nov,Personal Vehicle Passengers,595
2000,Nov,Rail Containers Loaded,0
2000,Nov,Pedestrians,0
2000,Nov,Truck Containers Loaded,20
2000,Nov,Personal Vehicles,332
2000,Dec,Rail Containers Empty,0
2000,Dec,Buses,0
2000,Dec,Trains,0
2000,Dec,Truck Containers Empty,23
2000,Dec,Personal Vehicle Passengers,719
2000,Dec,Pedestrians,0
2000,Dec,Bus Passengers,0
2000,Dec,Truck Containers Loaded,45
2000,Dec,Trucks,68
2000,Dec,Personal Vehicles,355
2000,Dec,Train Passengers,0
2000,Dec,Rail Containers Loaded,0
2001,Jan,Bus Passengers,0
2001,Jan,Truck Containers Loaded,91
2001,Jan,Pedestrians,0
2001,Jan,Train Passengers,0
2001,Jan,Personal Vehicle Passengers,923
2001,Jan,Buses,0
2001,Jan,Trucks,99
2001,Jan,Personal Vehicles,552
2001,Jan,Trains,0
2001,Jan,Rail Containers Loaded,0
2001,Jan,Truck Containers Empty,8
2001,Jan,Rail Containers Empty,0
2001,Feb,Trucks,135
2001,Feb,Truck Containers Loaded,135
2001,Feb,Trains,0
2001,Feb,Pedestrians,0
2001,Feb,Truck Containers Empty,1
2001,Feb,Buses,1
2001,Feb,Rail Containers Loaded,0
2001,Feb,Bus Passengers,28
2001,Feb,Personal Vehicles,330
2001,Feb,Personal Vehicle Passengers,969
2001,Feb,Rail Containers Empty,0
2001,Feb,Train Passengers,0
2001,Mar,Personal Vehicles,530
2001,Mar,Rail Containers Loaded,0
2001,Mar,Trains,0
2001,Mar,Pedestrians,0
2001,Mar,Bus Passengers,23
2001,Mar,Train Passengers,0
2001,Mar,Trucks,73
2001,Mar,Personal Vehicle Passengers,964
2001,Mar,Rail Containers Empty,0
2001,Mar,Truck Containers Empty,3
2001,Mar,Buses,2
2001,Mar,Truck Containers Loaded,69
2001,Apr,Truck Containers Loaded,5
2001,Apr,Train Passengers,0
2001,Apr,Rail Containers Empty,0
2001,Apr,Pedestrians,0
2001,Apr,Rail Containers Loaded,0
2001,Apr,Trucks,46
2001,Apr,Trains,0
2001,Apr,Truck Containers Empty,0
2001,Apr,Personal Vehicles,416
2001,Apr,Buses,0
2001,Apr,Personal Vehicle Passengers,855
2001,Apr,Bus Passengers,0
2001,May,Personal Vehicle Passengers,1589
2001,May,Pedestrians,0
2001,May,Buses,1
2001,May,Bus Passengers,13
2001,May,Trucks,104
2001,May,Truck Containers Loaded,106
2001,May,Rail Containers Empty,0
2001,May,Personal Vehicles,810
2001,May,Trains,0
2001,May,Rail Containers Loaded,0
2001,May,Train Passengers,0
2001,May,Truck Containers Empty,6
2001,Jun,Rail Containers Empty,0
2001,Jun,Personal Vehicle Passengers,1355
2001,Jun,Truck Containers Loaded,41
2001,Jun,Truck Containers Empty,8
2001,Jun,Trucks,51
2001,Jun,Train Passengers,0
2001,Jun,Trains,0
2001,Jun,Rail Containers Loaded,0
2001,Jun,Pedestrians,0
2001,Jun,Personal Vehicles,689
2001,Jun,Buses,0
2001,Jun,Bus Passengers,0
2001,Jul,Trains,0
2001,Jul,Rail Containers Loaded,0
2001,Jul,Personal Vehicle Passengers,2196
2001,Jul,Truck Containers Loaded,46
2001,Jul,Rail Containers Empty,0
2001,Jul,Buses,1
2001,Jul,Train Passengers,0
2001,Jul,Truck Containers Empty,16
2001,Jul,Personal Vehicles,1020
2001,Jul,Trucks,58
2001,Jul,Bus Passengers,4
2001,Jul,Pedestrians,0
2001,Aug,Truck Containers Empty,43
2001,Aug,Train Passengers,0
2001,Aug,Truck Containers Loaded,154
2001,Aug,Rail Containers Loaded,0
2001,Aug,Trucks,197
