month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Sep,Truck Containers Empty,,3,10,-20,11,-11,11,28,-38,23,-8,-16,0,0,0,0,0,0,0,0,0,,-32,-18,54,-30,-19,33,-20,-21
Sep,Truck Containers Loaded,,13,-25,19,-15,6,36,14,-39,19,-26,-44,0,0,0,0,0,0,0,0,0,,,,149,-157,15,-15,38,-64
Sep,Trucks,,-38,10,-2,-5,-10,54,31,-60,31,-31,37,-15,1,-24,40,-67,-28,-1,-3,4,49,-32,27,203,-185,-7,17,2,-56
Oct,Bus Passengers,,92,-80,-21,32,23,-58,36,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Oct,Buses,,1,-1,0,0,1,-2,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Oct,Pedestrians,,22,-24,8,26,-35,6,28,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,-2,,,0,-3
Oct,Personal Vehicle Passengers,,-237,1290,-295,-994,-1321,-654,649,54,64,-1194,1124,-139,-139,805,-208,97,629,496,-803,-159,31,-231,-560,-2939,96,1311,615,288,-345
Oct,Personal Vehicles,,52,268,62,-454,-401,-199,209,-52,16,13,443,-45,26,375,-60,29,212,352,-274,4,-27,-224,-234,-1456,64,684,280,167,-164
Oct,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Oct,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Oct,Total,,119,1340,-353,-1258,-1739,-948,995,-208,109,-1173,1553,-151,-249,1243,-272,107,794,847,-1077,-156,110,-511,-691,-4334,184,1862,931,803,-694
Oct,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Oct,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Oct,Truck Containers Empty,,1,-10,0,38,-26,-8,9,-13,17,-3,-14,0,0,0,0,0,0,0,0,0,,-30,-23,,16,-34,2,177,-108
Oct,Truck Containers Loaded,,91,-39,-52,29,-3,7,32,-55,17,-12,-48,0,0,0,0,0,0,0,0,0,,,80,-8,-3,-32,16,-2,19
Oct,Trucks,,97,-64,-55,65,23,-40,30,-65,-5,23,48,33,-136,63,-4,-19,-47,-1,0,-1,53,-28,46,35,13,-67,15,173,-93
Nov,Bus Passengers,,-8,-15,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nov,Buses,,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nov,Pedestrians,,13,-11,-3,11,-11,0,-2,-4,-6,0,0,0,0,0,0,0,0,0,0,1,-1,,,,-1,,,,-1
Nov,Personal Vehicle Passengers,,336,397,440,-2993,472,-334,-358,792,-563,-1116,2146,-899,241,-277,723,-214,832,-257,-561,709,-786,127,-551,-2731,967,211,952,-176,-333
Nov,Personal Vehicles,,102,113,136,-906,145,-101,-98,171,-33,-172,800,-279,137,-158,281,69,233,-109,15,473,-593,59,-270,-1312,478,109,405,10,-209
Nov,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Nov,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Nov,Total,,547,425,477,-3705,615,-562,-495,960,-641,-1316,2947,-1126,274,-414,1013,-150,1030,-369,-544,1181,-1312,164,-791,-4003,1539,313,1282,-93,-673
Nov,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nov,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Nov,Truck Containers Empty,,-19,0,1,17,-18,7,-7,6,3,-6,-3,0,0,0,0,0,0,0,0,0,,-10,-23,,56,-61,7,58,-63
Nov,Truck Containers Loaded,,67,-32,-34,73,25,-72,-11,-5,-22,-10,-27,0,0,0,0,0,0,0,0,0,,-1,,6,-10,78,-62,-23,-3
Nov,Trucks,,55,-26,-37,93,2,-62,-19,0,-20,-12,31,52,-104,21,9,-5,-35,-3,2,-2,34,-11,15,19,49,-24,-20,37,-64
Dec,Bus Passengers,,44,0,-69,0,16,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Dec,Buses,,1,0,-2,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Dec,Pedestrians,,-7,-3,-3,7,-9,0,5,-10,-7,0,0,0,0,0,0,0,0,0,2,-2,0,,-1,,,,,,-5
Dec,Personal Vehicle Passengers,,996,397,1482,-4304,700,-699,605,-165,-1429,264,1428,-1142,780,922,304,692,84,576,-586,-519,224,73,-218,-4926,1223,831,1089,5,-3241
Dec,Personal Vehicles,,303,133,438,-1308,209,-209,248,-177,85,-69,429,-415,358,321,310,162,2,384,-190,-187,75,48,-139,-2121,598,290,521,23,-1506
Dec,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Dec,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Dec,Total,,1338,561,1817,-5554,972,-956,871,-443,-1363,142,1866,-1565,1101,1250,639,842,56,956,-773,-705,379,80,-319,-6788,1611,1064,1638,49,-4869
Dec,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Dec,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Dec,Truck Containers Empty,,-13,-4,0,5,0,-3,2,0,4,-8,0,0,0,0,0,0,0,0,0,0,,-8,-12,84,-54,-26,9,17,-35
Dec,Truck Containers Loaded,,17,15,-12,26,22,-10,3,-46,-9,-45,0,0,0,0,0,0,0,0,0,0,,-18,32,56,-62,-2,5,-9,-24
Dec,Trucks,,-3,23,-17,20,33,-18,8,-45,-7,0,9,-8,-37,7,25,-12,-30,-4,1,3,33,-16,19,119,-94,-29,14,8,-58
