month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Jun,Personal Vehicles,,-12.300469,9.90364,7.890891,-36.207675,-27.317764,37.5852,-12.738854,-0.162206,-0.243704,14.087948,9.064954,4.646597,1.063164,13.304455,13.872201,11.079137,12.132988,3.195995,4.514925,2.499107,-1.010101,-3.800141,-6.327725,-96.290512,13.684211,819.444444,50.050352,-3.624161,-12.395543
Jun,Rail Containers Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun,Rail Containers Loaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun,Total,,-10.030848,6.349019,6.781545,-33.47215,-43.380282,79.933665,-15.207373,5.181159,2.841888,10.149054,-25.239471,11.246695,-3.912249,16.571537,11.588053,11.115987,12.360142,2.870197,-0.819952,0.390401,1.612719,1.542098,-9.444629,-95.568613,41.436464,522.070312,52.496075,-3.458925,-10.023459
Jun,Train Passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun,Trains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun,Truck Containers Empty,,9.52381,-100,,,,,-100,,,-38.461538,-100,,,,,,,,,,,-33.928571,-83.783784,150,253.333333,-81.132075,260,-38.888889,700
Jun,Truck Containers Loaded,,20.833333,-13.793103,-12,52.272727,29.850746,54.022989,-48.507463,2.898551,-18.309859,120.689655,-100,,,,,,,,,,,-17.647059,64.285714,-28.985507,48.979592,-47.945205,68.421053,14.0625,-68.493151
Jun,Trucks,,0,-35.897436,-14,60.465116,26.086957,-20.689655,5.797101,2.739726,-13.333333,109.230769,-38.970588,25.301205,-6.730769,-78.350515,500,-63.492063,-65.217391,-100,,-63.157895,1142.857143,-27.586207,19.047619,-13.333333,73.846154,-58.40708,110.638298,-24.242424,165.333333
Jul,Bus Passengers,,-98.93617,5100,246.153846,-87.777778,-100,,-100,,,,-100,,-100,,-100,,-100,,,,,-100,,-100,,,,,
