month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Nov,Total People,,659,7910,12580,-21217,3235,1234,-5340,984,-292,-421,6141,-2360,-2406,-987,1645,-1974,-2690,3468,-1503,1921,-3049,1577,-593,-10006,3542,1501,3469,1672,-476
Nov,Total Vehicles,,99,-43,92,-160,69,44,-157,105,-92,71,-59,-79,80,-31,78,-8,-2,-148,-5,30,198,64,4,-214,204,-131,151,-88,175
Nov,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Nov,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Nov,Truck Containers Empty,,33,-19,11,-35,17,9,-12,48,-40,10,15,-15,1,-11,56,-21,9,-66,0,0,,16,-10,-5,-3,7,2,-10,1
Nov,Truck Containers Loaded,,7,-2,29,-147,148,10,-65,26,-29,26,-43,-27,22,-8,9,-15,1,-55,0,0,,16,13,-103,125,-84,124,-50,106
Nov,Trucks,,60,-27,57,23,-97,23,-77,27,-20,35,-30,-37,57,-12,13,28,-12,-27,-5,30,22,32,1,-106,82,-54,25,-28,68
Dec,Bus Passengers,,0,64,-52,41,2,-7,-43,67,-37,-35,13,-13,0,0,0,0,0,0,0,0,0,,,,,,,,
Dec,Buses,,0,3,-2,0,0,0,0,3,-3,-1,1,-1,0,0,0,0,0,0,0,0,0,,,,,,,,
Dec,Pedestrians,,-1,0,0,2,26,30,-16,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,-68,,-262
Dec,Personal Vehicle Passengers,,1087,4458,5588,-9056,873,2538,-1695,-864,-531,837,2529,-3441,-1835,2176,591,145,-563,507,-1134,-611,-550,1451,274,-9792,2811,1798,2366,1337,-8730
Dec,Personal Vehicles,,364,1506,1844,-3020,291,846,-565,-288,-177,279,843,-1147,520,6599,-4298,-627,-285,201,-354,-642,-394,649,-35,-4321,1238,737,1111,603,-3955
Dec,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Dec,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Dec,Total People,,1450,6028,7380,-12033,1192,3407,-2319,-1127,-745,1081,3385,-4601,-1315,8775,-3707,-482,-848,708,-1488,-1253,-944,2100,239,-14113,4049,2603,3409,2202,-12947
Dec,Total Vehicles,,163,-134,125,-156,109,23,85,-147,44,-7,-37,-119,117,-9,107,-100,74,-137,42,-38,172,49,-32,-132,4,65,83,-8,-366
Dec,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
