month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
May,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
May,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
May,Total,,-654,-2354,0,1885,744,-170,-368,-543,-148,46,-107,-881,738,32,409,46,681,-297,-365,-88,-107,-42,-77,-1079,-40,465,580,69,-311
May,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
May,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
May,Truck Containers Empty,,0,0,0,0,6,34,-40,21,-14,3,-6,5,-4,8,-10,6,4,-11,1,-3,13,1,14,5,-21,-10,5,23,-13
May,Truck Containers Loaded,,0,0,0,0,106,29,-20,-62,-18,14,-14,-23,12,0,76,-47,120,-115,-52,-6,47,-10,4,9,-16,-20,-2,37,-49
May,Trucks,,-111,-53,0,54,50,73,-62,-41,-33,8,-21,-28,30,20,54,-14,93,-124,-50,30,-1,-5,27,2,-33,-20,9,46,-23
Jun,Bus Passengers,,-18,0,0,0,0,0,0,0,0,0,0,0,29,-29,0,0,0,0,0,0,0,,,,,,,,
Jun,Buses,,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,,,,,,,,
Jun,Pedestrians,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jun,Personal Vehicle Passengers,,68,-513,368,-587,14,223,-142,-1436,0,1120,-310,-810,1095,-549,496,233,208,102,-344,-193,117,103,-219,-858,-97,214,838,132,-252
Jun,Personal Vehicles,,15,-242,232,-315,59,-82,46,-95,-106,199,-246,42,-9,108,61,-7,251,-27,-151,28,-47,-8,-102,-405,-62,91,411,58,-105
Jun,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jun,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jun,Total,,41,-762,617,-906,141,121,-102,-1563,-107,1320,-574,-785,1127,-435,621,468,220,423,-932,-149,59,127,-268,-1262,-140,166,1334,124,-306
Jun,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jun,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jun,Truck Containers Empty,,0,0,0,0,8,3,9,-20,0,8,10,-14,1,-2,1,-2,4,1,-7,0,16,-6,20,2,-16,-16,,-12,-5
Jun,Truck Containers Loaded,,0,0,0,0,41,-12,-12,-17,0,13,-7,-3,1,22,29,123,-124,198,-252,0,3,29,2,-5,44,-71,20,-21,39
Jun,Trucks,,-23,-7,17,-4,19,-11,-3,5,-1,-20,-21,0,9,16,34,121,-119,149,-178,16,-30,9,31,4,-9,-52,43,-33,17
Jul,Bus Passengers,,0,0,0,0,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jul,Buses,,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,,,,,,,,
Jul,Pedestrians,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,,,,-1,,,
Jul,Personal Vehicle Passengers,,-1177,632,2699,-2974,-36,-145,-452,-26,-1573,1332,-200,-1132,1290,80,313,43,139,92,-433,-59,-57,13,87,-1353,-63,626,828,-256,35
Jul,Personal Vehicles,,-214,-97,1670,-1724,14,-136,-266,112,-191,55,-28,17,-67,169,87,50,-30,190,-303,148,-64,-104,56,-603,-44,282,366,-125,8
Jul,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jul,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jul,Total,,-1393,530,4371,-4649,36,-322,-762,185,-1831,1442,-279,-1191,1243,258,413,122,110,489,-963,69,-105,-127,210,-1874,-131,771,1214,-375,37
Jul,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jul,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jul,Truck Containers Empty,,0,0,0,0,16,1,-9,4,1,21,-5,-29,0,8,-6,14,-10,17,-11,-12,14,-10,23,52,-47,-32,,3,-4
Jul,Truck Containers Loaded,,0,0,0,0,46,-21,-13,46,-35,4,-18,-9,10,-8,17,-4,12,89,-101,-15,12,-10,11,-12,47,-48,,,
Jul,Trucks,,-2,-5,2,49,-9,-16,-22,49,-33,30,-28,-38,10,9,2,19,-2,102,-115,6,-10,-15,33,42,-25,-56,,3,-3
Aug,Bus Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Aug,Buses,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Aug,Pedestrians,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,,,,,,,,
Aug,Personal Vehicle Passengers,,-267,-341,45,-196,-544,135,-55,-160,93,-231,-72,-118,312,212,-7,109,105,48,-478,42,-5,-7,-117,-1076,50,470,651,289,-353
