month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Aug,Bus Passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug,Buses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug,Pedestrians,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,,,
Aug,Personal Vehicle Passengers,,-9.790979,-13.861789,2.123643,-9.057301,-27.642276,9.480337,-3.527903,-10.638298,6.919643,-16.075157,-5.970149,-10.405644,30.708661,15.963855,-0.454545,7.110241,6.394641,2.747567,-26.629526,3.189066,-0.367918,-0.516987,-8.685969,-87.479675,32.467532,230.392157,96.587537,21.811321,-21.871128
Aug,Personal Vehicles,,-10.25641,-8.095238,3.316062,-3.510532,-32.224532,19.325153,-7.969152,-10.195531,0.466563,-11.30031,-1.04712,-10.405644,4.527559,16.007533,27.272727,19.005102,3.215434,-5.399792,-23.3809,2.86533,-2.64624,-3.862661,-9.672619,-79.406919,-2.4,193.442623,82.681564,15.59633,-15.873016
Aug,Rail Containers Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug,Rail Containers Loaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug,Total,,-9.616849,-12.408759,3.044872,-7.620529,-16.835017,3.562753,-0.39093,-17.935636,7.890961,-10.904255,-4.875622,-19.665272,38.867188,4.03188,6.354214,20.211864,-0.95171,5.622776,-30.963612,1.70815,0.431862,-1.433349,-3.296171,-80.401003,-10.485934,198.285714,91.858238,30.654019,-26.824608
Aug,Train Passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug,Trains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug,Truck Containers Empty,,,,,,,-55.813953,5.263158,-35,376.923077,37.096774,5.882353,-93.333333,1950,-85.365854,-50,188.888889,-65.384615,33.333333,-8.333333,-100,,66.666667,280,47.368421,-80.357143,-63.636364,125,1244.444444,-92.561983
Aug,Truck Containers Loaded,,,,,,,-40.25974,56.521739,-72.916667,-33.333333,7.692308,-67.857143,-100,,55.555556,0,607.142857,-57.575758,176.190476,-93.965517,-100,,-21.052632,173.333333,-100,,100,100,-25,-100
Aug,Trucks,,18.181818,-30.769231,50,-25.925926,392.5,-44.162437,49.090909,-68.292683,63.461538,38.823529,-5.084746,-94.642857,2266.666667,-78.169014,-35.483871,585,-64.233577,173.469388,-88.059701,-62.5,150,26.666667,315.789474,-29.113924,-78.571429,-50,83.333333,1018.181818,-92.682927
Sep,Bus Passengers,,,,,-100,,-100,,,,,,,,,,,,,,,,,,,,,,,
Sep,Buses,,,,,-100,,-100,,,,,,,,,,,,,,,,,,,,,,,
Sep,Pedestrians,,,,,,,,,,,,,,,,,-100,,,,,,,,,,,,,
