year,month,crossingType,numberOfCrossings
2008,Feb,Rail Containers Loaded,0
2008,Feb,Personal Vehicles,942
2008,Mar,Personal Vehicle Passengers,2316
2008,Mar,Train Passengers,0
2008,Mar,Bus Passengers,17
2008,Mar,Buses,1
2008,Mar,Trucks,187
2008,Mar,Truck Containers Empty,36
2008,Mar,Personal Vehicles,1158
2008,Mar,Pedestrians,0
2008,Mar,Truck Containers Loaded,151
2008,Mar,Rail Containers Empty,0
2008,Mar,Rail Containers Loaded,0
2008,Mar,Trains,0
2008,Apr,Trains,0
2008,Apr,Truck Containers Loaded,126
2008,Apr,Train Passengers,0
2008,Apr,Bus Passengers,60
2008,Apr,Rail Containers Empty,0
2008,Apr,Personal Vehicle Passengers,2042
2008,Apr,Personal Vehicles,1021
2008,Apr,Pedestrians,0
2008,Apr,Buses,1
2008,Apr,Rail Containers Loaded,0
2008,Apr,Truck Containers Empty,32
2008,Apr,Trucks,157
2008,May,Train Passengers,0
2008,May,Pedestrians,0
2008,May,Bus Passengers,0
2008,May,Personal Vehicles,1627
2008,May,Truck Containers Loaded,148
2008,May,Trucks,196
2008,May,Personal Vehicle Passengers,3254
2008,May,Rail Containers Loaded,0
2008,May,Truck Containers Empty,51
2008,May,Buses,0
2008,May,Trains,0
2008,May,Rail Containers Empty,0
2008,Jun,Truck Containers Empty,53
2008,Jun,Truck Containers Loaded,53
2008,Jun,Personal Vehicles,1527
2008,Jun,Rail Containers Empty,0
2008,Jun,Pedestrians,0
2008,Jun,Personal Vehicle Passengers,3054
2008,Jun,Trucks,106
2008,Jun,Buses,0
2008,Jun,Bus Passengers,0
2008,Jun,Trains,0
2008,Jun,Rail Containers Loaded,0
2008,Jun,Train Passengers,0
2008,Jul,Train Passengers,0
2008,Jul,Truck Containers Empty,43
2008,Jul,Personal Vehicles,0
2008,Jul,Trucks,0
2008,Jul,Trains,0
2008,Jul,Rail Containers Empty,0
2008,Jul,Rail Containers Loaded,0
2008,Jul,Personal Vehicle Passengers,0
2008,Jul,Pedestrians,0
2008,Jul,Truck Containers Loaded,207
2008,Jul,Buses,0
2008,Jul,Bus Passengers,0
2008,Aug,Personal Vehicles,0
2008,Aug,Truck Containers Empty,31
2008,Aug,Buses,0
2008,Aug,Trucks,0
2008,Aug,Personal Vehicle Passengers,0
2008,Aug,Bus Passengers,0
2008,Aug,Truck Containers Loaded,82
