year,month,crossingType,numberOfCrossings
2000,Aug,Buses,11
2000,Aug,Rail Containers Empty,0
2000,Aug,Rail Containers Loaded,0
2000,Aug,Trains,0
2000,Sep,Rail Containers Loaded,0
2000,Sep,Trucks,2284
2000,Sep,Truck Containers Loaded,0
2000,Sep,Buses,13
2000,Sep,Personal Vehicles,9874
2000,Sep,Bus Passengers,423
2000,Sep,Train Passengers,0
2000,Sep,Trains,0
2000,Sep,Personal Vehicle Passengers,19661
2000,Sep,Pedestrians,73
2000,Sep,Rail Containers Empty,0
2000,Sep,Truck Containers Empty,0
2000,Oct,Truck Containers Empty,92
2000,Oct,Buses,7
2000,Oct,Rail Containers Empty,0
2000,Oct,Trucks,2390
2000,Oct,Truck Containers Loaded,2246
2000,Oct,Bus Passengers,149
2000,Oct,Pedestrians,76
2000,Oct,Train Passengers,0
2000,Oct,Rail Containers Loaded,0
2000,Oct,Trains,0
2000,Oct,Personal Vehicles,6371
2000,Oct,Personal Vehicle Passengers,11468
2000,Nov,Rail Containers Empty,0
2000,Nov,Bus Passengers,79
2000,Nov,Truck Containers Loaded,2171
2000,Nov,Rail Containers Loaded,0
2000,Nov,Buses,3
2000,Nov,Trucks,2255
2000,Nov,Pedestrians,74
2000,Nov,Personal Vehicles,4399
2000,Nov,Train Passengers,0
2000,Nov,Personal Vehicle Passengers,6599
2000,Nov,Truck Containers Empty,85
2000,Nov,Trains,0
2000,Dec,Personal Vehicles,4319
2000,Dec,Personal Vehicle Passengers,7774
2000,Dec,Pedestrians,38
2000,Dec,Rail Containers Empty,0
2000,Dec,Buses,37
2000,Dec,Bus Passengers,1450
2000,Dec,Rail Containers Loaded,0
2000,Dec,Trains,0
2000,Dec,Train Passengers,0
2000,Dec,Trucks,1968
2000,Dec,Truck Containers Loaded,1867
2000,Dec,Truck Containers Empty,114
2001,Jan,Trucks,2085
2001,Jan,Pedestrians,29
2001,Jan,Train Passengers,0
2001,Jan,Truck Containers Loaded,2014
2001,Jan,Personal Vehicle Passengers,8820
2001,Jan,Buses,30
2001,Jan,Personal Vehicles,4410
2001,Jan,Bus Passengers,583
