month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Jul,Trains,,-1,2,-2,3,-2,3,-1,1,0,0,6,-8,-3,4,1,-1,9,-11,4,-9,7,-1,4,-7,9,3,-6,-1,3
Jul,Truck Containers Empty,,-63,202,-48,8,32,-117,-71,-682,179,556,-284,438,-139,606,558,247,827,-112,-876,-938,183,-47,122,347,1034,-705,-122,792,300
Jul,Truck Containers Loaded,,334,190,123,1079,449,-144,-2998,1737,-889,815,2192,-1030,-1543,711,136,-295,-1153,694,-263,-1464,2984,796,605,-1402,938,-361,8760,-951,-1462
Jul,Trucks,,271,764,-42,1235,466,-20,-2875,1059,-370,941,1909,-568,-535,10,406,-308,101,928,-1363,-869,913,718,914,-1264,2078,-806,373,475,-145
Aug,Bus Passengers,,45,683,269,-241,-854,-365,-539,624,-402,126,-383,796,-908,824,-887,107,61,-98,2,-251,676,-456,-180,-325,,,,334,-130
Aug,Buses,,-2,19,0,-12,-24,-4,-12,16,-38,4,-14,60,-59,56,-59,1,1,1,-2,-6,16,-13,-2,-9,,,,2,3
Aug,Pedestrians,,-468,193,-184,-242,-661,-129,325,-358,-127,35,-71,-47,54,110,172,-53,16,-71,77,-274,114,5,224,-148,317,-663,,-259,
Aug,Personal Vehicle Passengers,,-495,-7920,6404,-11601,7881,-1567,-4144,11066,2754,4294,-41173,260,4277,6963,-15537,7923,4435,-1223,-14564,-1396,8347,-5712,-2110,-42462,4620,20170,12464,2540,-12734
Aug,Personal Vehicles,,407,-2451,1595,-3531,2360,-520,-1726,1592,770,1130,2399,130,2141,3481,-2705,2745,1951,-592,-6644,-1878,-2250,-1824,-1150,-17851,2228,8324,5030,287,-5079
Aug,Rail Containers Empty,,73,-129,9,224,-12,-5,-38,79,-22,64,188,-174,269,-104,-23,-161,1615,-2185,727,-279,180,-385,285,-162,192,-343,132,189,271
Aug,Rail Containers Loaded,,-418,112,-57,-248,-3,162,357,691,-1021,172,315,-857,46,652,-732,110,42,-728,783,542,-43,492,295,-439,663,-521,535,-757,-199
